CampaignID,StartDate,EndDate,Channel,Impressions,Clicks,Leads,Conversions,Cost_USD,Revenue_USD,ROI,Conversion_Rate
CAMP05844,2025-12-09,2025-12-15,Display,163778,10183,3316,935,3938.2,6380.41,62.01335635569551,9.181969949916526
CAMP05845,2025-04-14,2025-04-29,Display,228542,12645,1434,567,2767.43,5624.07,103.22356843714205,4.483985765124555
CAMP05846,2025-09-13,2025-09-28,Influencer,44232,3596,1632,400,2126.48,3501.24,64.6495617170159,11.123470522803114
CAMP05847,2025-07-25,2025-08-08,Email,38439,1310,486,118,1293.41,2960.7,128.90653389103218,9.007633587786259
CAMP05848,2025-12-01,2025-12-15,Display,40229,1747,354,191,264.13,713.36,170.07912770226784,10.933028048082427
CAMP05849,2025-02-12,2025-02-24,Influencer,229577,16530,4754,2722,339.59,775.0,128.21637857416297,16.4670296430732
CAMP05850,2025-12-19,2025-12-29,Influencer,287676,28584,11310,5604,2150.73,2917.15,35.63534241862066,19.605373635600337
CAMP05851,2025-09-02,2025-09-17,Influencer,235463,21515,10031,5975,565.19,847.39,49.93011199773526,27.771322333255867
CAMP05852,2025-10-14,2025-10-22,Influencer,145406,8269,3719,811,648.62,1326.74,104.54811754185809,9.807715564155279
CAMP05853,2025-12-21,2025-12-28,Influencer,129945,9228,1179,392,1054.04,1625.96,54.259800387082095,4.247941048981361
CAMP05854,2025-09-30,2025-10-05,Search,173964,10067,1333,337,2458.41,3419.47,39.092746938061595,3.3475712724744215
CAMP05855,2025-03-24,2025-04-08,Social,33484,1645,557,285,2999.58,3279.49,9.331639762900135,17.325227963525837
CAMP05856,2025-04-20,2025-04-27,Social,33831,2172,648,360,3501.91,4231.39,20.830917984756905,16.574585635359114
CAMP05857,2025-07-09,2025-07-22,Influencer,246527,11040,2397,908,2482.48,5286.78,112.96364925397182,8.22463768115942
CAMP05858,2025-10-15,2025-10-24,Display,251156,8844,4337,2305,3357.21,4664.02,38.92547680961276,26.06286748077793
CAMP05859,2025-09-08,2025-09-18,Email,159737,11742,4679,2522,4324.33,8634.93,99.68249416672641,21.478453415091124
CAMP05860,2025-07-31,2025-08-09,Influencer,296349,26220,9830,2515,1933.4,4415.29,128.36919416571843,9.591914569031273
CAMP05861,2025-10-18,2025-10-23,Email,252315,9063,1563,548,3472.37,5209.52,50.02779081722284,6.046562948251131
CAMP05862,2025-05-13,2025-05-27,Search,179540,13217,2822,776,3326.68,9644.28,189.9070544807436,5.871226450783083
CAMP05863,2025-07-20,2025-07-25,Social,133609,6555,2241,1048,3218.83,4871.24,51.33573379147081,15.987795575896262
CAMP05864,2025-10-12,2025-10-20,Search,266736,9919,4148,1472,2959.13,3918.48,32.420001824860684,14.840205665893738
CAMP05865,2025-11-22,2025-11-29,Display,288579,19017,8984,4196,3658.17,7000.83,91.37519579461862,22.064468633328076
CAMP05866,2025-04-05,2025-04-20,Display,218662,20673,7836,4312,4110.86,7746.17,88.43186097312973,20.85812412325255
CAMP05867,2025-10-05,2025-10-17,Influencer,119426,4974,1330,485,2021.43,5491.68,171.6730235526335,9.75070365902694
CAMP05868,2025-11-21,2025-12-02,Display,216219,16941,6377,3754,3308.34,3621.66,9.470610638567974,22.159258603388228
CAMP05869,2025-08-07,2025-08-22,Display,105159,4029,514,186,1317.7,2035.7,54.48888214312818,4.616530156366344
CAMP05870,2025-03-30,2025-04-10,Search,119623,9850,3349,956,3804.43,10493.14,175.81372242359564,9.705583756345177
CAMP05871,2025-03-13,2025-03-25,Email,101284,7940,3635,1496,4413.93,11111.97,151.74776219831304,18.841309823677584
CAMP05872,2025-09-04,2025-09-18,Social,179110,14133,5014,1803,3831.22,3861.02,0.7778201199617923,12.757376353215877
CAMP05873,2025-05-09,2025-05-20,Display,215205,21476,2212,553,2506.34,5152.53,105.57984950166377,2.57496740547588
CAMP05874,2025-07-31,2025-08-14,Display,14880,336,126,26,753.84,1122.84,48.949379178605525,7.738095238095238
CAMP05875,2025-12-09,2025-12-15,Search,214494,9651,3769,1875,4378.21,13031.94,197.65452091151406,19.428038545228475
CAMP05876,2025-04-06,2025-04-14,Social,142586,9520,3013,1726,4091.65,12140.46,196.71306196766585,18.130252100840334
CAMP05877,2025-03-16,2025-03-31,Search,54179,3421,1458,548,3520.22,10049.23,185.4716466584475,16.01870798012277
CAMP05878,2025-02-23,2025-03-05,Email,266274,21370,3866,874,4272.28,4357.53,1.995421648393832,4.089845577912962
CAMP05879,2025-12-10,2025-12-17,Search,206957,2943,775,384,2711.83,7619.97,180.98995881010242,13.047910295616719
CAMP05880,2025-02-23,2025-03-02,Social,266668,19587,8285,4530,4954.83,8192.11,65.33584401482999,23.127584622453668
CAMP05881,2025-08-06,2025-08-16,Social,200616,15326,5233,1724,4201.66,9595.84,128.38211564000898,11.248858149549784
CAMP05882,2025-01-16,2025-01-21,Display,228320,3538,1761,508,901.62,1711.61,89.83718196135844,14.3583945732052
CAMP05883,2025-04-09,2025-04-14,Email,38142,2230,284,95,2070.55,3539.0,70.9207698437613,4.260089686098654
CAMP05884,2025-01-20,2025-01-29,Influencer,49329,1580,312,175,933.66,1469.48,57.38919949446266,11.075949367088606
CAMP05885,2025-02-15,2025-02-20,Display,139117,11427,2052,753,1198.88,2224.6,85.55651941812356,6.589656077710686
CAMP05886,2025-07-12,2025-07-26,Search,150800,2181,1069,493,2554.77,4072.46,59.40613049315594,22.60430994956442
CAMP05887,2025-02-27,2025-03-11,Search,34713,803,359,82,1870.86,5335.76,185.20359620709198,10.211706102117061
CAMP05888,2025-04-21,2025-04-27,Social,84374,1636,250,78,4557.73,8541.54,87.40776658555907,4.767726161369193
CAMP05889,2025-05-09,2025-05-19,Social,27659,438,105,30,100.57,290.57,188.9231381127573,6.8493150684931505
CAMP05890,2025-12-03,2025-12-17,Social,240325,15382,1861,418,150.74,262.74,74.30011941090619,2.717461968534651
CAMP05891,2025-07-13,2025-07-27,Influencer,103582,9132,3223,800,4609.8,7006.28,51.98663716430213,8.760402978537012
CAMP05892,2025-12-06,2025-12-15,Influencer,46747,2617,608,222,1271.19,3328.35,161.82946687749273,8.482995796713794
CAMP05893,2025-11-22,2025-12-06,Display,208758,6044,1227,519,112.11,228.81,104.09419320310408,8.587028457974851
CAMP05894,2025-01-08,2025-01-16,Influencer,296767,12150,3757,1220,2244.32,2975.21,32.566211591929836,10.041152263374485
CAMP05895,2025-01-29,2025-02-03,Social,22716,963,402,147,1058.68,3023.59,185.59999244342012,15.264797507788161
CAMP05896,2025-04-22,2025-04-29,Display,209673,10619,2777,1399,361.32,1056.57,192.41946197276653,13.1744985403522
CAMP05897,2025-06-10,2025-06-18,Display,24531,1173,472,141,2699.3,6414.66,137.64161078798205,12.020460358056265
CAMP05898,2025-05-11,2025-05-17,Email,261297,18396,5122,1094,786.87,2316.3,194.36882839605022,5.946944988040878
CAMP05899,2025-07-07,2025-07-13,Influencer,45760,1857,345,104,4200.7,9864.43,134.82824291189564,5.600430802369413
CAMP05900,2025-06-12,2025-06-18,Search,8449,588,163,92,1580.6,3550.69,124.64190813615083,15.646258503401361
CAMP05901,2025-07-16,2025-07-31,Search,258786,15322,4829,1000,1186.12,3145.41,165.18480423565913,6.526563111865292
CAMP05902,2025-12-30,2026-01-04,Email,12279,176,50,12,3724.81,4229.21,13.541630311344743,6.8181818181818175
CAMP05903,2025-07-23,2025-08-06,Social,10191,945,198,44,4258.38,8030.41,88.57899013239776,4.656084656084656
CAMP05904,2025-07-31,2025-08-06,Email,249756,6497,1130,396,556.19,1035.01,86.08928603534761,6.095120824996152
CAMP05905,2025-04-19,2025-04-29,Social,272451,13796,6605,3032,842.7,1889.03,124.16399667734662,21.977384749202667
CAMP05906,2025-10-03,2025-10-10,Influencer,140288,13367,2927,1651,2425.3,4109.31,69.43512142827691,12.35131293483953
CAMP05907,2025-03-14,2025-03-28,Influencer,90438,2917,1114,576,2992.08,5705.82,90.69744124488649,19.74631470689064
CAMP05908,2025-06-16,2025-06-25,Display,115283,1382,326,97,507.99,1371.02,169.89113958936198,7.018813314037627
CAMP05909,2025-09-17,2025-09-22,Display,267639,14480,7064,3206,1937.56,5610.85,189.58329032391256,22.140883977900554
CAMP05910,2025-08-31,2025-09-12,Display,74128,2235,1107,515,4498.25,8853.66,96.8245428777858,23.042505592841163
CAMP05911,2025-10-02,2025-10-10,Display,45816,2858,1229,290,4392.8,10588.52,141.04261518849026,10.146955913226034
CAMP05912,2025-04-12,2025-04-25,Search,200367,16738,5566,2064,1625.0,3403.74,109.46092307692305,12.33122236826383
CAMP05913,2025-06-22,2025-06-30,Display,18000,1008,319,103,1214.41,3321.65,173.51965151802108,10.218253968253968
CAMP05914,2025-06-20,2025-06-26,Display,142791,9717,2250,591,2955.56,4502.75,52.3484551151051,6.082124112380365
CAMP05915,2025-05-21,2025-05-28,Display,74981,5245,780,174,571.01,1557.09,172.6904957881648,3.317445185891325
CAMP05916,2025-07-07,2025-07-16,Social,105671,8860,1166,245,1243.52,2524.56,103.01724137931035,2.765237020316027
CAMP05917,2025-03-27,2025-04-10,Display,44323,3187,912,495,917.11,1753.79,91.2300596438813,15.531848133040477
CAMP05918,2025-02-21,2025-03-03,Email,218897,21420,10528,3498,1117.94,3246.51,190.40109487092332,16.330532212885153
CAMP05919,2025-04-21,2025-05-02,Display,193392,9874,1962,779,1152.59,1855.84,61.014758066615194,7.889406522179461
CAMP05920,2025-12-31,2026-01-08,Display,147491,2142,566,179,3174.67,3697.97,16.48360302015642,8.356676003734826
CAMP05921,2025-12-08,2025-12-19,Search,209508,9524,3395,904,2491.75,5840.15,134.37945219223434,9.491810163796725
CAMP05922,2025-02-12,2025-02-26,Display,31403,2687,646,196,4325.24,6600.34,52.6005493336786,7.294380349832527
CAMP05923,2025-07-30,2025-08-06,Social,33298,731,74,19,3704.52,8459.67,128.3607592886528,2.5991792065663475
CAMP05924,2025-07-19,2025-07-30,Influencer,228764,17439,4507,2267,2544.38,2829.31,11.198405898489998,12.999598600837203
CAMP05925,2025-10-25,2025-11-02,Display,77771,4527,1909,1074,1606.36,3412.85,112.45860205682415,23.724320742213386
CAMP05926,2025-12-12,2025-12-24,Display,43056,3920,1872,699,4176.62,6157.49,47.42758498498786,17.831632653061224
CAMP05927,2025-08-28,2025-09-10,Display,69237,5248,1102,583,489.73,563.46,15.055234516978746,11.108993902439025
CAMP05928,2025-04-25,2025-05-06,Search,147267,10227,4792,1774,3436.9,3818.76,11.110593849108213,17.346240344186956
CAMP05929,2025-01-26,2025-02-07,Influencer,259063,23268,10397,3937,653.72,1905.69,191.51471578045647,16.920233797490113
CAMP05930,2025-10-26,2025-11-07,Search,162320,14891,3911,1541,2710.7,4149.55,53.08038514036967,10.348532670740717
CAMP05931,2025-03-18,2025-03-24,Search,187526,8371,852,449,4517.91,9775.12,116.36376111963278,5.36375582367698
CAMP05932,2025-05-17,2025-05-30,Search,258085,24132,10568,6071,1266.53,2494.05,96.91993083464271,25.15746726338472
CAMP05933,2025-01-20,2025-01-30,Social,91315,1362,292,145,484.8,836.67,72.58044554455444,10.646108663729809
CAMP05934,2025-07-30,2025-08-14,Influencer,81202,6384,2568,1426,1763.54,3677.3,108.51809428762604,22.337092731829575
CAMP05935,2025-08-28,2025-09-05,Social,36709,1478,485,221,2443.46,5178.57,111.93594329352638,14.952638700947226
CAMP05936,2025-02-08,2025-02-17,Social,119439,6433,1213,649,3651.56,9766.11,167.45034998740266,10.088605627234571
CAMP05937,2025-09-25,2025-10-09,Influencer,199530,17003,6108,2582,245.69,435.48,77.24775123122635,15.18555549020761
CAMP05938,2025-07-26,2025-08-04,Social,35949,2420,982,499,741.33,1264.46,70.56641441733102,20.619834710743802
CAMP05939,2025-09-24,2025-10-05,Influencer,161925,8286,2401,1157,2112.6,4982.42,135.84303701599924,13.963311609944483
CAMP05940,2025-06-03,2025-06-16,Display,235803,5837,2329,1163,565.6,986.15,74.35466760961809,19.924618811033064
CAMP05941,2025-02-11,2025-02-22,Search,171942,16254,4258,1250,4783.86,9673.27,102.20637727692703,7.690414667158853
CAMP05942,2025-01-11,2025-01-24,Social,63529,2536,1247,326,2603.85,3505.52,34.628338805998816,12.854889589905364
CAMP05943,2025-10-21,2025-10-29,Influencer,170186,3251,636,293,1946.97,3052.25,56.76923630050796,9.012611504152568
CAMP05944,2025-04-08,2025-04-22,Email,34871,2119,871,342,4900.66,6872.5,40.236213081503315,16.139688532326566
CAMP05945,2025-10-02,2025-10-16,Social,253755,11816,4724,2389,3265.86,8756.81,168.13182438928794,20.218348002708193
CAMP05946,2025-08-18,2025-08-26,Social,238988,15091,4705,1216,2627.53,6821.08,159.6004612697095,8.057782784441057
CAMP05947,2025-08-08,2025-08-18,Influencer,113043,3506,841,487,1281.56,2286.63,78.42551265644997,13.890473474044496
CAMP05948,2025-03-06,2025-03-18,Email,151240,6667,1855,893,1340.09,2520.15,88.05826474341278,13.394330283485825
CAMP05949,2025-12-21,2026-01-03,Email,253618,24734,8701,1820,1875.11,3415.02,82.12371540869603,7.358292229319964
CAMP05950,2025-08-20,2025-08-25,Display,70116,6611,2063,888,3778.56,5235.45,38.556751778455286,13.432158523672665
CAMP05951,2025-11-24,2025-11-29,Social,146105,12827,5190,1686,4098.42,10519.31,156.66744745536084,13.14414906057535
CAMP05952,2025-02-21,2025-03-05,Search,9902,793,193,59,1041.17,2767.29,165.78656703516234,7.440100882723834
CAMP05953,2025-09-20,2025-10-05,Social,127793,3078,439,246,4105.32,9113.03,121.98099051961849,7.992202729044834
CAMP05954,2025-09-24,2025-10-05,Search,66263,3447,1041,556,1721.6,4276.94,148.42820631970258,16.12996808819263
CAMP05955,2025-12-25,2026-01-07,Search,294808,22261,4532,923,1081.45,2493.1,130.53308058624992,4.146264767979875
CAMP05956,2025-11-13,2025-11-28,Influencer,271726,9118,3160,861,1054.43,1270.77,20.517246284722543,9.442860276376399
CAMP05957,2025-11-20,2025-11-27,Social,296626,3849,1185,578,2370.81,4983.78,110.2142305794222,15.016887503247597
CAMP05958,2025-06-03,2025-06-17,Influencer,172216,8202,3375,1820,3858.94,6536.66,69.39003975184895,22.189709826871496
CAMP05959,2025-12-24,2026-01-02,Display,299016,14431,4763,2319,2896.51,4172.1,44.03886055977711,16.06957244820179
CAMP05960,2025-05-20,2025-05-27,Search,87754,1391,378,155,2376.77,5537.21,132.97205871834464,11.143062544931704
CAMP05961,2025-02-20,2025-03-01,Email,186271,7237,1070,635,188.28,522.97,177.7618440620353,8.774354014094238
CAMP05962,2025-04-27,2025-05-11,Search,100363,9289,1375,713,2861.45,8583.51,199.97064425378744,7.675745505436538
CAMP05963,2025-02-15,2025-02-20,Display,118195,3844,1369,530,3406.06,7338.63,115.4580365583695,13.787721123829344
CAMP05964,2025-11-05,2025-11-20,Search,239816,14682,6640,2877,580.55,1361.26,134.4776505038326,19.595422966898244
CAMP05965,2025-03-29,2025-04-06,Influencer,169336,9128,2427,528,4785.27,11019.9,130.28794613470083,5.784399649430324
CAMP05966,2025-07-27,2025-08-06,Social,102143,8946,2793,1636,548.55,1311.07,139.00647160696383,18.28750279454505
CAMP05967,2025-09-26,2025-10-02,Email,201302,13853,4661,1608,3484.32,5200.27,49.24777287964366,11.607594022955317
CAMP05968,2025-03-30,2025-04-10,Influencer,294149,7135,2075,964,2670.32,3521.66,31.881572246022934,13.510861948142958
CAMP05969,2025-04-28,2025-05-10,Social,244831,5596,692,323,4432.53,8044.41,81.48574290529336,5.771979985704075
CAMP05970,2025-02-23,2025-02-28,Email,298619,17969,6031,1343,2129.06,4112.89,93.1786797929603,7.473982970671712
CAMP05971,2025-04-26,2025-05-04,Display,38683,548,84,25,2591.86,6548.61,152.6606375344347,4.562043795620438
CAMP05972,2025-04-28,2025-05-13,Search,81810,3715,1197,553,2809.33,6308.21,124.54499827360972,14.885598923283982
CAMP05973,2025-09-17,2025-09-25,Email,250841,11516,4723,2667,4386.75,9232.14,110.4551205334245,23.159083014935742
CAMP05974,2025-03-16,2025-03-25,Display,128045,3543,362,185,4018.27,8024.39,99.69763107008738,5.221563646627152
CAMP05975,2025-11-01,2025-11-09,Social,244823,9080,2471,1067,1472.54,2129.49,44.613389109973234,11.751101321585903
CAMP05976,2025-01-07,2025-01-20,Email,236447,9385,3737,1094,4780.75,8345.24,74.55922187941222,11.656899307405434
CAMP05977,2025-05-02,2025-05-13,Display,257790,2850,887,514,3790.04,4619.17,21.876550115566065,18.035087719298247
CAMP05978,2025-01-11,2025-01-17,Social,228922,18892,3667,1325,159.02,179.96,13.168154949063007,7.01355070929494
CAMP05979,2025-12-14,2025-12-19,Influencer,117177,11268,4270,1110,1000.35,1026.77,2.6410756235317594,9.850905218317358
CAMP05980,2025-08-03,2025-08-16,Search,175985,6341,2621,546,4293.45,5046.03,17.52856094748978,8.61062923829049
CAMP05981,2025-10-06,2025-10-11,Display,266731,5355,1312,761,3264.73,7149.2,118.98288679308855,14.211017740429504
CAMP05982,2025-01-28,2025-02-07,Influencer,297432,28499,6240,3189,1364.83,4016.76,194.30478521134503,11.189866311098635
CAMP05983,2025-08-23,2025-08-29,Social,117880,9035,2873,823,939.97,993.89,5.736353287870885,9.10902047592695
CAMP05984,2025-11-09,2025-11-17,Email,128060,11551,2843,729,819.08,2102.1,156.64159789031595,6.311141892476842
CAMP05985,2025-01-26,2025-02-05,Search,96428,4096,1779,1038,1658.72,3865.83,133.06103501495124,25.341796875
CAMP05986,2025-02-23,2025-03-04,Social,30682,1643,676,200,4502.8,12236.33,171.74935595629387,12.172854534388314
CAMP05987,2025-01-29,2025-02-13,Display,72125,6759,1519,584,1825.03,5275.59,189.0686728437341,8.640331409971889
CAMP05988,2025-12-19,2025-12-29,Search,166881,8570,2423,1076,3337.43,8764.01,162.5975675894326,12.555425904317385
CAMP05989,2025-06-13,2025-06-20,Influencer,256594,18086,8243,1854,646.67,1678.45,159.55278581038246,10.251022890633639
CAMP05990,2025-09-27,2025-10-06,Search,187814,13791,2192,740,2703.86,3170.32,17.25163285081328,5.365818287288811
CAMP05991,2025-11-30,2025-12-06,Influencer,79215,6760,2715,1567,1780.08,3057.93,71.78609950114601,23.180473372781066
CAMP05992,2025-02-04,2025-02-15,Social,144875,14163,3211,1541,886.55,1979.75,123.30945801139248,10.880463178705076
CAMP05993,2025-10-13,2025-10-20,Email,110518,4436,655,227,4009.12,4145.95,3.412968431975095,5.117222723174031
CAMP05994,2025-12-14,2025-12-19,Search,186680,6024,884,456,4096.14,7984.23,94.92082790139006,7.569721115537849
CAMP05995,2025-09-30,2025-10-12,Email,48153,818,172,91,1600.73,1627.32,1.6611171153161317,11.124694376528117
CAMP05996,2025-07-27,2025-08-08,Email,53657,4672,1491,388,3303.45,8203.2,148.3222086000999,8.304794520547945
CAMP05997,2025-08-26,2025-09-02,Search,145601,5291,2450,1064,2030.95,3110.11,53.135724660872995,20.10962010962011
CAMP05998,2025-04-03,2025-04-14,Search,230606,3335,737,255,317.93,797.97,150.9892114616425,7.646176911544228
CAMP05999,2025-06-22,2025-07-05,Email,80928,7111,1277,514,2196.11,4304.66,96.01295017098414,7.228237941217832
CAMP06000,2025-03-20,2025-04-01,Display,173337,9688,2823,1094,2921.72,3552.77,21.598578919266743,11.29232039636664
CAMP06001,2025-04-20,2025-04-27,Display,140655,12018,1954,784,1565.28,4443.18,183.8584789941736,6.523548011316358
CAMP06002,2025-08-05,2025-08-11,Search,197298,11818,2466,1008,4749.59,11379.69,139.59310172035902,8.529361990184464
CAMP06003,2025-12-24,2026-01-07,Email,31690,1211,599,136,2834.41,6940.89,144.87953401236945,11.230388109000826
CAMP06004,2025-04-16,2025-04-27,Email,92174,1998,645,174,1920.2,2806.79,46.17175294240183,8.708708708708707
CAMP06005,2025-02-16,2025-02-27,Social,283382,13983,5782,2465,3701.6,4631.34,25.117246596066572,17.62854895229922
CAMP06006,2025-06-30,2025-07-13,Email,224563,2782,513,294,1770.51,5150.34,190.89584357049662,10.567936736161036
CAMP06007,2025-03-05,2025-03-14,Display,157754,10131,3120,1555,221.06,374.16,69.25721523568264,15.348929029710789
CAMP06008,2025-09-03,2025-09-11,Social,218070,10574,3216,950,140.48,206.35,46.88923690205012,8.98430111594477
CAMP06009,2025-09-01,2025-09-13,Display,133596,3037,1290,444,1579.65,4354.82,175.68258791504442,14.619690484030293
CAMP06010,2025-11-16,2025-11-24,Influencer,207260,11963,1299,434,864.32,1665.27,92.66822473158088,3.627852545348157
CAMP06011,2025-03-28,2025-04-05,Search,283905,23303,10351,5256,1827.07,4217.44,130.83078371381504,22.555035832296273
CAMP06012,2025-08-05,2025-08-11,Influencer,231843,22658,2987,1758,3871.34,5932.91,53.25210392267275,7.758848971665637
CAMP06013,2025-01-07,2025-01-12,Search,260672,14978,6989,2391,1614.35,4743.36,193.82475919100565,15.963413005741756
CAMP06014,2025-10-05,2025-10-13,Display,104450,2262,355,73,2842.27,5536.86,94.80415301853799,3.227232537577365
CAMP06015,2025-12-03,2025-12-14,Display,53329,4424,1384,795,4606.26,8515.63,84.87080625062411,17.970162748643762
CAMP06016,2025-07-29,2025-08-11,Influencer,292783,21262,2971,1489,3521.64,3976.88,12.926931770425151,7.003104129432791
CAMP06017,2025-06-18,2025-07-01,Search,203824,19538,5448,2907,2852.61,6892.03,141.6043553096988,14.878697921998157
CAMP06018,2025-11-26,2025-12-10,Search,118733,6906,1517,430,4348.57,9053.94,108.204996125163,6.226469736461048
CAMP06019,2025-05-18,2025-05-23,Social,37657,1586,425,194,1720.16,5044.27,193.2442330945959,12.23203026481715
CAMP06020,2025-11-02,2025-11-11,Email,188694,18238,5799,1699,1069.44,1342.42,25.52550867743866,9.315714442373068
CAMP06021,2025-08-18,2025-08-29,Social,22900,1338,379,77,3761.13,6702.7,78.20974015787807,5.754857997010463
CAMP06022,2025-11-04,2025-11-15,Display,16242,185,20,5,388.09,585.27,50.80780231389627,2.7027027027027026
CAMP06023,2025-06-10,2025-06-24,Influencer,69930,3680,1639,932,2178.49,5087.35,133.52643344702068,25.32608695652174
CAMP06024,2025-01-01,2025-01-11,Search,130272,1330,183,52,1506.67,1722.71,14.338906329853248,3.909774436090226
CAMP06025,2025-08-24,2025-09-08,Social,151050,11539,5680,2465,4859.49,14506.67,198.5224786963241,21.3623364243002
CAMP06026,2025-07-07,2025-07-21,Influencer,280750,17107,7536,4425,1947.77,4730.37,142.86081005457524,25.8666043140235
CAMP06027,2025-01-04,2025-01-12,Influencer,168103,3342,1084,249,3350.8,5905.88,76.25283514384624,7.450628366247755
CAMP06028,2025-05-12,2025-05-19,Email,12421,1033,204,106,1415.57,2458.36,73.66573182534246,10.26137463697967
CAMP06029,2025-08-06,2025-08-19,Search,269692,15717,2113,927,4917.55,9643.3,96.09968378562493,5.898072151173888
CAMP06030,2025-09-17,2025-10-01,Influencer,12252,248,91,29,983.92,2357.21,139.57333929587773,11.693548387096774
CAMP06031,2025-01-01,2025-01-09,Search,83385,2034,367,126,4542.84,9916.86,118.29648413767599,6.1946902654867255
CAMP06032,2025-03-12,2025-03-24,Social,173602,14580,5734,1209,2282.32,4491.71,96.80456728241438,8.292181069958849
CAMP06033,2025-06-27,2025-07-02,Influencer,265460,11147,4826,1459,2193.65,3050.96,39.08143960978278,13.088723423342605
CAMP06034,2025-07-08,2025-07-19,Influencer,260519,21857,10832,4000,3536.36,4765.54,34.758339083125016,18.300773207668026
CAMP06035,2025-10-18,2025-10-28,Social,169806,2760,832,404,557.26,1577.91,183.15508021390377,14.637681159420291
CAMP06036,2025-01-08,2025-01-13,Search,191300,6111,2993,927,2778.79,5844.61,110.3293159972506,15.169366715758468
CAMP06037,2025-09-10,2025-09-18,Search,223686,17629,2815,1216,1177.86,2543.96,115.98152581800896,6.897725338930172
CAMP06038,2025-10-19,2025-10-28,Influencer,193779,13129,5704,2810,869.9,1622.9,86.5616737556041,21.403000990174423
CAMP06039,2025-09-01,2025-09-16,Social,234483,8819,2151,1031,4399.63,10630.61,141.625091200851,11.690667876176438
CAMP06040,2025-05-03,2025-05-15,Display,180126,16975,4174,1820,4986.71,12981.32,160.3183261108025,10.721649484536082
CAMP06041,2025-10-26,2025-11-03,Search,71045,2060,427,184,4858.86,8855.17,82.24789353881364,8.932038834951456
CAMP06042,2025-10-10,2025-10-17,Display,112560,9734,1648,805,4123.69,4557.69,10.524554464569356,8.269981508115883
CAMP06043,2025-02-01,2025-02-07,Influencer,193719,14067,3894,1301,4607.86,6934.02,50.48243653235994,9.24859600483401
CAMP06044,2025-11-30,2025-12-08,Display,63312,1323,654,248,4628.64,12234.61,164.32407791489507,18.74527588813303
CAMP06045,2025-05-26,2025-06-10,Display,47398,2842,659,386,964.17,2044.43,112.04040781190041,13.58198451794511
CAMP06046,2025-06-05,2025-06-19,Search,107175,10041,2855,1334,519.92,1436.31,176.25596245576241,13.285529329748034
CAMP06047,2025-01-16,2025-01-24,Influencer,125201,8225,1574,642,721.25,1271.93,76.35077989601388,7.805471124620062
CAMP06048,2025-12-21,2026-01-04,Display,250329,14417,3385,1460,896.76,1461.66,62.99344306168876,10.126933481306791
CAMP06049,2025-02-16,2025-02-25,Search,224500,9646,1177,284,4129.99,4141.73,0.2842621894968216,2.94422558573502
CAMP06050,2025-09-08,2025-09-19,Display,200297,16222,7825,3417,4712.25,6410.62,36.041593718499655,21.063987177906547
CAMP06051,2025-07-06,2025-07-19,Search,83812,7725,2347,1254,1824.01,3046.68,67.03197899134324,16.233009708737864
CAMP06052,2025-01-31,2025-02-06,Influencer,148618,11562,4545,1860,268.38,311.03,15.891646173336307,16.087182148417227
CAMP06053,2025-09-17,2025-09-26,Social,189125,14235,4346,1176,1606.65,3549.41,120.9199265552547,8.261327713382508
CAMP06054,2025-01-17,2025-02-01,Search,45526,1243,507,192,3560.08,10607.01,197.94302375227522,15.446500402252614
CAMP06055,2025-02-08,2025-02-22,Search,216650,18427,5779,1798,4720.23,5269.77,11.642229298148626,9.75742117544907
CAMP06056,2025-10-31,2025-11-13,Display,109374,1494,568,195,2303.5,4108.87,78.37508139787279,13.052208835341366
CAMP06057,2025-02-08,2025-02-15,Influencer,253030,19777,7395,2144,1746.73,3144.4,80.01637345210766,10.840875764777266
CAMP06058,2025-05-12,2025-05-17,Email,5229,151,47,15,3300.79,3761.78,13.96605055153464,9.933774834437086
CAMP06059,2025-01-30,2025-02-05,Email,160797,8659,1664,879,1134.52,1555.32,37.09057575009695,10.15128767756092
CAMP06060,2025-06-07,2025-06-17,Social,213328,15481,2859,1438,3852.49,7341.65,90.56895670073122,9.288805632711066
CAMP06061,2025-10-05,2025-10-14,Influencer,186201,14582,6557,2597,2128.76,6197.11,191.11360604295453,17.809628308873954
CAMP06062,2025-07-22,2025-07-27,Search,36879,3316,491,251,4888.63,10463.4,114.035425057736,7.569360675512665
CAMP06063,2025-03-07,2025-03-12,Email,83771,2968,960,566,4677.18,5611.15,19.96865632710307,19.070080862533693
CAMP06064,2025-04-18,2025-05-03,Social,272333,8221,2474,896,3360.31,8348.17,148.43451943421888,10.898917406641528
CAMP06065,2025-09-25,2025-10-03,Influencer,91859,9154,3838,2272,3275.11,8890.54,171.457752564036,24.819750928555823
CAMP06066,2025-08-10,2025-08-18,Social,237850,6821,1051,313,703.44,1840.45,161.63567610599338,4.588769975076968
CAMP06067,2025-10-19,2025-10-29,Email,126383,8833,3311,1926,1476.63,3893.38,163.6665921727176,21.804596399864145
CAMP06068,2025-01-18,2025-01-28,Display,82508,7899,2704,1475,4323.45,11342.6,162.3506690258937,18.67324977845297
CAMP06069,2025-03-31,2025-04-14,Display,137937,12509,4759,1330,1878.62,2715.74,44.56036878133949,10.632344711807498
CAMP06070,2025-06-30,2025-07-10,Influencer,126389,6306,2197,746,2178.22,4766.65,118.83234934946884,11.83000317158262
